fold,subset,sample_id
actor_1061_statement_IOM,train,1007_IOM_XX_sad
actor_1061_statement_IOM,train,1010_IOM_XX_happy
actor_1061_statement_IOM,train,1010_IOM_XX_sad
actor_1061_statement_IOM,train,1011_IOM_XX_happy
actor_1061_statement_IOM,train,1011_IOM_XX_sad
actor_1061_statement_IOM,train,1012_IOM_XX_happy
actor_1061_statement_IOM,train,1012_IOM_XX_sad
actor_1061_statement_IOM,train,1013_IOM_XX_happy
actor_1061_statement_IOM,train,1013_IOM_XX_sad
actor_1061_statement_IOM,train,1014_IOM_XX_happy
actor_1061_statement_IOM,train,1014_IOM_XX_sad
actor_1061_statement_IOM,train,1015_IOM_XX_happy
actor_1061_statement_IOM,train,1015_IOM_XX_sad
actor_1061_statement_IOM,train,1016_IOM_XX_happy
actor_1061_statement_IOM,train,1016_IOM_XX_sad
actor_1061_statement_IOM,train,1017_IOM_XX_happy
actor_1061_statement_IOM,train,1017_IOM_XX_sad
actor_1061_statement_IOM,train,1018_IOM_XX_happy
actor_1061_statement_IOM,train,1018_IOM_XX_sad
actor_1061_statement_IOM,train,1020_IOM_XX_happy
actor_1061_statement_IOM,train,1020_IOM_XX_sad
actor_1061_statement_IOM,train,1021_IOM_XX_happy
actor_1061_statement_IOM,train,1021_IOM_XX_sad
actor_1061_statement_IOM,train,1022_IOM_XX_happy
actor_1061_statement_IOM,train,1022_IOM_XX_sad
actor_1061_statement_IOM,train,1023_IOM_XX_happy
actor_1061_statement_IOM,train,1023_IOM_XX_sad
actor_1061_statement_IOM,train,1024_IOM_XX_happy
actor_1061_statement_IOM,train,1024_IOM_XX_sad
actor_1061_statement_IOM,train,1025_IOM_XX_happy
actor_1061_statement_IOM,train,1025_IOM_XX_sad
actor_1061_statement_IOM,train,1026_IOM_XX_happy
actor_1061_statement_IOM,train,1026_IOM_XX_sad
actor_1061_statement_IOM,train,1027_IOM_XX_happy
actor_1061_statement_IOM,train,1027_IOM_XX_sad
actor_1061_statement_IOM,train,1028_IOM_XX_happy
actor_1061_statement_IOM,train,1028_IOM_XX_sad
actor_1061_statement_IOM,train,1029_IOM_XX_happy
actor_1061_statement_IOM,train,1029_IOM_XX_sad
actor_1061_statement_IOM,train,1030_IOM_XX_happy
actor_1061_statement_IOM,train,1030_IOM_XX_sad
actor_1061_statement_IOM,train,1031_IOM_XX_happy
actor_1061_statement_IOM,train,1031_IOM_XX_sad
actor_1061_statement_IOM,train,1032_IOM_XX_happy
actor_1061_statement_IOM,train,1032_IOM_XX_sad
actor_1061_statement_IOM,train,1033_IOM_XX_happy
actor_1061_statement_IOM,train,1033_IOM_XX_sad
actor_1061_statement_IOM,train,1034_IOM_XX_happy
actor_1061_statement_IOM,train,1034_IOM_XX_sad
actor_1061_statement_IOM,train,1035_IOM_XX_happy
actor_1061_statement_IOM,train,1035_IOM_XX_sad
actor_1061_statement_IOM,train,1036_IOM_XX_happy
actor_1061_statement_IOM,train,1036_IOM_XX_sad
actor_1061_statement_IOM,train,1037_IOM_XX_happy
actor_1061_statement_IOM,train,1037_IOM_XX_sad
actor_1061_statement_IOM,train,1038_IOM_XX_happy
actor_1061_statement_IOM,train,1038_IOM_XX_sad
actor_1061_statement_IOM,train,1039_IOM_XX_happy
actor_1061_statement_IOM,train,1039_IOM_XX_sad
actor_1061_statement_IOM,train,1040_IOM_XX_happy
actor_1061_statement_IOM,train,1040_IOM_XX_sad
actor_1061_statement_IOM,train,1041_IOM_XX_happy
actor_1061_statement_IOM,train,1041_IOM_XX_sad
actor_1061_statement_IOM,train,1042_IOM_XX_happy
actor_1061_statement_IOM,train,1042_IOM_XX_sad
actor_1061_statement_IOM,train,1043_IOM_XX_happy
actor_1061_statement_IOM,train,1043_IOM_XX_sad
actor_1061_statement_IOM,train,1044_IOM_XX_happy
actor_1061_statement_IOM,train,1044_IOM_XX_sad
actor_1061_statement_IOM,train,1045_IOM_XX_happy
actor_1061_statement_IOM,train,1045_IOM_XX_sad
actor_1061_statement_IOM,train,1046_IOM_XX_happy
actor_1061_statement_IOM,train,1046_IOM_XX_sad
actor_1061_statement_IOM,train,1047_IOM_XX_happy
actor_1061_statement_IOM,train,1047_IOM_XX_sad
actor_1061_statement_IOM,train,1048_IOM_XX_happy
actor_1061_statement_IOM,train,1048_IOM_XX_sad
actor_1061_statement_IOM,train,1049_IOM_XX_happy
actor_1061_statement_IOM,train,1049_IOM_XX_sad
actor_1061_statement_IOM,train,1050_IOM_XX_happy
actor_1061_statement_IOM,train,1050_IOM_XX_sad
actor_1061_statement_IOM,train,1051_IOM_XX_happy
actor_1061_statement_IOM,train,1051_IOM_XX_sad
actor_1061_statement_IOM,train,1052_IOM_XX_happy
actor_1061_statement_IOM,train,1052_IOM_XX_sad
actor_1061_statement_IOM,train,1053_IOM_XX_happy
actor_1061_statement_IOM,train,1053_IOM_XX_sad
actor_1061_statement_IOM,train,1054_IOM_XX_happy
actor_1061_statement_IOM,train,1054_IOM_XX_sad
actor_1061_statement_IOM,train,1055_IOM_XX_happy
actor_1061_statement_IOM,train,1055_IOM_XX_sad
actor_1061_statement_IOM,train,1056_IOM_XX_happy
actor_1061_statement_IOM,train,1056_IOM_XX_sad
actor_1061_statement_IOM,train,1057_IOM_XX_happy
actor_1061_statement_IOM,train,1057_IOM_XX_sad
actor_1061_statement_IOM,train,1058_IOM_XX_happy
actor_1061_statement_IOM,train,1058_IOM_XX_sad
actor_1061_statement_IOM,train,1059_IOM_XX_happy
actor_1061_statement_IOM,train,1059_IOM_XX_sad
actor_1061_statement_IOM,train,1060_IOM_XX_happy
actor_1061_statement_IOM,train,1060_IOM_XX_sad
actor_1061_statement_IOM,train,1062_IOM_XX_happy
actor_1061_statement_IOM,train,1062_IOM_XX_sad
actor_1061_statement_IOM,train,1063_IOM_XX_happy
actor_1061_statement_IOM,train,1063_IOM_XX_sad
actor_1061_statement_IOM,train,1064_IOM_XX_happy
actor_1061_statement_IOM,train,1064_IOM_XX_sad
actor_1061_statement_IOM,train,1065_IOM_XX_happy
actor_1061_statement_IOM,train,1065_IOM_XX_sad
actor_1061_statement_IOM,train,1066_IOM_XX_happy
actor_1061_statement_IOM,train,1066_IOM_XX_sad
actor_1061_statement_IOM,train,1067_IOM_XX_happy
actor_1061_statement_IOM,train,1067_IOM_XX_sad
actor_1061_statement_IOM,train,1068_IOM_XX_happy
actor_1061_statement_IOM,train,1068_IOM_XX_sad
actor_1061_statement_IOM,train,1069_IOM_XX_happy
actor_1061_statement_IOM,train,1069_IOM_XX_sad
actor_1061_statement_IOM,train,1070_IOM_XX_happy
actor_1061_statement_IOM,train,1070_IOM_XX_sad
actor_1061_statement_IOM,train,1071_IOM_XX_happy
actor_1061_statement_IOM,train,1071_IOM_XX_sad
actor_1061_statement_IOM,train,1072_IOM_XX_happy
actor_1061_statement_IOM,train,1072_IOM_XX_sad
actor_1061_statement_IOM,train,1073_IOM_XX_happy
actor_1061_statement_IOM,train,1073_IOM_XX_sad
actor_1061_statement_IOM,train,1074_IOM_XX_happy
actor_1061_statement_IOM,train,1074_IOM_XX_sad
actor_1061_statement_IOM,train,1075_IOM_XX_happy
actor_1061_statement_IOM,train,1075_IOM_XX_sad
actor_1061_statement_IOM,train,1076_IOM_XX_happy
actor_1061_statement_IOM,train,1076_IOM_XX_sad
actor_1061_statement_IOM,train,1077_IOM_XX_happy
actor_1061_statement_IOM,train,1077_IOM_XX_sad
actor_1061_statement_IOM,train,1078_IOM_XX_happy
actor_1061_statement_IOM,train,1078_IOM_XX_sad
actor_1061_statement_IOM,train,1079_IOM_XX_happy
actor_1061_statement_IOM,train,1079_IOM_XX_sad
actor_1061_statement_IOM,train,1080_IOM_XX_happy
actor_1061_statement_IOM,train,1080_IOM_XX_sad
actor_1061_statement_IOM,train,1081_IOM_XX_happy
actor_1061_statement_IOM,train,1081_IOM_XX_sad
actor_1061_statement_IOM,train,1082_IOM_XX_happy
actor_1061_statement_IOM,train,1082_IOM_XX_sad
actor_1061_statement_IOM,train,1083_IOM_XX_happy
actor_1061_statement_IOM,train,1083_IOM_XX_sad
actor_1061_statement_IOM,train,1084_IOM_XX_happy
actor_1061_statement_IOM,train,1084_IOM_XX_sad
actor_1061_statement_IOM,train,1085_IOM_XX_happy
actor_1061_statement_IOM,train,1085_IOM_XX_sad
actor_1061_statement_IOM,train,1086_IOM_XX_happy
actor_1061_statement_IOM,train,1086_IOM_XX_sad
actor_1061_statement_IOM,train,1087_IOM_XX_happy
actor_1061_statement_IOM,train,1087_IOM_XX_sad
actor_1061_statement_IOM,train,1088_IOM_XX_happy
actor_1061_statement_IOM,train,1088_IOM_XX_sad
actor_1061_statement_IOM,train,1089_IOM_XX_happy
actor_1061_statement_IOM,train,1089_IOM_XX_sad
actor_1061_statement_IOM,train,1090_IOM_XX_happy
actor_1061_statement_IOM,train,1090_IOM_XX_sad
actor_1061_statement_IOM,train,1091_IOM_XX_happy
actor_1061_statement_IOM,train,1091_IOM_XX_sad
actor_1061_statement_IOM,test,1061_IOM_XX_happy
actor_1061_statement_IOM,test,1061_IOM_XX_sad
actor_1061_statement_ITH,train,1001_ITH_XX_happy
actor_1061_statement_ITH,train,1001_ITH_XX_sad
actor_1061_statement_ITH,train,1002_ITH_XX_happy
actor_1061_statement_ITH,train,1002_ITH_XX_sad
actor_1061_statement_ITH,train,1003_ITH_XX_happy
actor_1061_statement_ITH,train,1003_ITH_XX_sad
actor_1061_statement_ITH,train,1004_ITH_XX_happy
actor_1061_statement_ITH,train,1004_ITH_XX_sad
actor_1061_statement_ITH,train,1005_ITH_XX_happy
actor_1061_statement_ITH,train,1005_ITH_XX_sad
actor_1061_statement_ITH,train,1006_ITH_XX_happy
actor_1061_statement_ITH,train,1006_ITH_XX_sad
actor_1061_statement_ITH,train,1007_ITH_XX_happy
actor_1061_statement_ITH,train,1007_ITH_XX_sad
actor_1061_statement_ITH,train,1010_ITH_XX_happy
actor_1061_statement_ITH,train,1010_ITH_XX_sad
actor_1061_statement_ITH,train,1011_ITH_XX_happy
actor_1061_statement_ITH,train,1011_ITH_XX_sad
actor_1061_statement_ITH,train,1012_ITH_XX_happy
actor_1061_statement_ITH,train,1012_ITH_XX_sad
actor_1061_statement_ITH,train,1013_ITH_XX_happy
actor_1061_statement_ITH,train,1013_ITH_XX_sad
actor_1061_statement_ITH,train,1014_ITH_XX_happy
actor_1061_statement_ITH,train,1014_ITH_XX_sad
actor_1061_statement_ITH,train,1015_ITH_XX_happy
actor_1061_statement_ITH,train,1015_ITH_XX_sad
actor_1061_statement_ITH,train,1016_ITH_XX_happy
actor_1061_statement_ITH,train,1016_ITH_XX_sad
actor_1061_statement_ITH,train,1017_ITH_XX_happy
actor_1061_statement_ITH,train,1017_ITH_XX_sad
actor_1061_statement_ITH,train,1018_ITH_XX_happy
actor_1061_statement_ITH,train,1018_ITH_XX_sad
actor_1061_statement_ITH,train,1020_ITH_XX_happy
actor_1061_statement_ITH,train,1020_ITH_XX_sad
actor_1061_statement_ITH,train,1021_ITH_XX_happy
actor_1061_statement_ITH,train,1021_ITH_XX_sad
actor_1061_statement_ITH,train,1022_ITH_XX_happy
actor_1061_statement_ITH,train,1022_ITH_XX_sad
actor_1061_statement_ITH,train,1023_ITH_XX_happy
actor_1061_statement_ITH,train,1023_ITH_XX_sad
actor_1061_statement_ITH,train,1024_ITH_XX_happy
actor_1061_statement_ITH,train,1024_ITH_XX_sad
actor_1061_statement_ITH,train,1025_ITH_XX_happy
actor_1061_statement_ITH,train,1025_ITH_XX_sad
actor_1061_statement_ITH,train,1026_ITH_XX_happy
actor_1061_statement_ITH,train,1026_ITH_XX_sad
actor_1061_statement_ITH,train,1027_ITH_XX_happy
actor_1061_statement_ITH,train,1027_ITH_XX_sad
actor_1061_statement_ITH,train,1028_ITH_XX_happy
actor_1061_statement_ITH,train,1028_ITH_XX_sad
actor_1061_statement_ITH,train,1029_ITH_XX_happy
actor_1061_statement_ITH,train,1029_ITH_XX_sad
actor_1061_statement_ITH,train,1030_ITH_XX_happy
actor_1061_statement_ITH,train,1030_ITH_XX_sad
actor_1061_statement_ITH,train,1031_ITH_XX_happy
actor_1061_statement_ITH,train,1031_ITH_XX_sad
actor_1061_statement_ITH,train,1032_ITH_XX_happy
actor_1061_statement_ITH,train,1032_ITH_XX_sad
actor_1061_statement_ITH,train,1033_ITH_XX_happy
actor_1061_statement_ITH,train,1033_ITH_XX_sad
actor_1061_statement_ITH,train,1034_ITH_XX_happy
actor_1061_statement_ITH,train,1034_ITH_XX_sad
actor_1061_statement_ITH,train,1035_ITH_XX_happy
actor_1061_statement_ITH,train,1035_ITH_XX_sad
actor_1061_statement_ITH,train,1036_ITH_XX_happy
actor_1061_statement_ITH,train,1036_ITH_XX_sad
actor_1061_statement_ITH,train,1037_ITH_XX_happy
actor_1061_statement_ITH,train,1037_ITH_XX_sad
actor_1061_statement_ITH,train,1038_ITH_XX_happy
actor_1061_statement_ITH,train,1038_ITH_XX_sad
actor_1061_statement_ITH,train,1039_ITH_XX_happy
actor_1061_statement_ITH,train,1039_ITH_XX_sad
actor_1061_statement_ITH,train,1040_ITH_XX_happy
actor_1061_statement_ITH,train,1040_ITH_XX_sad
actor_1061_statement_ITH,train,1041_ITH_XX_happy
actor_1061_statement_ITH,train,1041_ITH_XX_sad
actor_1061_statement_ITH,train,1042_ITH_XX_happy
actor_1061_statement_ITH,train,1042_ITH_XX_sad
actor_1061_statement_ITH,train,1043_ITH_XX_happy
actor_1061_statement_ITH,train,1043_ITH_XX_sad
actor_1061_statement_ITH,train,1044_ITH_XX_happy
actor_1061_statement_ITH,train,1044_ITH_XX_sad
actor_1061_statement_ITH,train,1045_ITH_XX_happy
actor_1061_statement_ITH,train,1045_ITH_XX_sad
actor_1061_statement_ITH,train,1046_ITH_XX_happy
actor_1061_statement_ITH,train,1046_ITH_XX_sad
actor_1061_statement_ITH,train,1047_ITH_XX_happy
actor_1061_statement_ITH,train,1047_ITH_XX_sad
actor_1061_statement_ITH,train,1048_ITH_XX_happy
actor_1061_statement_ITH,train,1048_ITH_XX_sad
actor_1061_statement_ITH,train,1049_ITH_XX_happy
actor_1061_statement_ITH,train,1049_ITH_XX_sad
actor_1061_statement_ITH,train,1050_ITH_XX_happy
actor_1061_statement_ITH,train,1050_ITH_XX_sad
actor_1061_statement_ITH,train,1051_ITH_XX_happy
actor_1061_statement_ITH,train,1051_ITH_XX_sad
actor_1061_statement_ITH,train,1052_ITH_XX_happy
actor_1061_statement_ITH,train,1052_ITH_XX_sad
actor_1061_statement_ITH,train,1053_ITH_XX_happy
actor_1061_statement_ITH,train,1053_ITH_XX_sad
actor_1061_statement_ITH,train,1054_ITH_XX_happy
actor_1061_statement_ITH,train,1054_ITH_XX_sad
actor_1061_statement_ITH,train,1055_ITH_XX_happy
actor_1061_statement_ITH,train,1055_ITH_XX_sad
actor_1061_statement_ITH,train,1056_ITH_XX_happy
actor_1061_statement_ITH,train,1056_ITH_XX_sad
actor_1061_statement_ITH,train,1057_ITH_XX_happy
actor_1061_statement_ITH,train,1057_ITH_XX_sad
actor_1061_statement_ITH,train,1058_ITH_XX_happy
actor_1061_statement_ITH,train,1058_ITH_XX_sad
actor_1061_statement_ITH,train,1059_ITH_XX_happy
actor_1061_statement_ITH,train,1059_ITH_XX_sad
actor_1061_statement_ITH,train,1060_ITH_XX_happy
actor_1061_statement_ITH,train,1060_ITH_XX_sad
actor_1061_statement_ITH,train,1062_ITH_XX_happy
actor_1061_statement_ITH,train,1062_ITH_XX_sad
actor_1061_statement_ITH,train,1063_ITH_XX_happy
actor_1061_statement_ITH,train,1063_ITH_XX_sad
actor_1061_statement_ITH,train,1064_ITH_XX_happy
actor_1061_statement_ITH,train,1064_ITH_XX_sad
actor_1061_statement_ITH,train,1065_ITH_XX_happy
actor_1061_statement_ITH,train,1065_ITH_XX_sad
actor_1061_statement_ITH,train,1066_ITH_XX_happy
actor_1061_statement_ITH,train,1066_ITH_XX_sad
actor_1061_statement_ITH,train,1067_ITH_XX_happy
actor_1061_statement_ITH,train,1067_ITH_XX_sad
actor_1061_statement_ITH,train,1068_ITH_XX_happy
actor_1061_statement_ITH,train,1068_ITH_XX_sad
actor_1061_statement_ITH,train,1069_ITH_XX_happy
actor_1061_statement_ITH,train,1069_ITH_XX_sad
actor_1061_statement_ITH,train,1070_ITH_XX_happy
actor_1061_statement_ITH,train,1070_ITH_XX_sad
actor_1061_statement_ITH,train,1071_ITH_XX_happy
actor_1061_statement_ITH,train,1071_ITH_XX_sad
actor_1061_statement_ITH,train,1072_ITH_XX_happy
actor_1061_statement_ITH,train,1072_ITH_XX_sad
actor_1061_statement_ITH,train,1073_ITH_XX_happy
actor_1061_statement_ITH,train,1073_ITH_XX_sad
actor_1061_statement_ITH,train,1074_ITH_XX_happy
actor_1061_statement_ITH,train,1074_ITH_XX_sad
actor_1061_statement_ITH,train,1075_ITH_XX_happy
actor_1061_statement_ITH,train,1075_ITH_XX_sad
actor_1061_statement_ITH,train,1076_ITH_XX_happy
actor_1061_statement_ITH,train,1076_ITH_XX_sad
actor_1061_statement_ITH,train,1077_ITH_XX_happy
actor_1061_statement_ITH,train,1077_ITH_XX_sad
actor_1061_statement_ITH,train,1078_ITH_XX_happy
actor_1061_statement_ITH,train,1078_ITH_XX_sad
actor_1061_statement_ITH,train,1079_ITH_XX_happy
actor_1061_statement_ITH,train,1079_ITH_XX_sad
actor_1061_statement_ITH,train,1080_ITH_XX_happy
actor_1061_statement_ITH,train,1080_ITH_XX_sad
actor_1061_statement_ITH,train,1081_ITH_XX_happy
actor_1061_statement_ITH,train,1081_ITH_XX_sad
actor_1061_statement_ITH,train,1082_ITH_XX_happy
actor_1061_statement_ITH,train,1082_ITH_XX_sad
actor_1061_statement_ITH,train,1083_ITH_XX_happy
actor_1061_statement_ITH,train,1083_ITH_XX_sad
actor_1061_statement_ITH,train,1084_ITH_XX_happy
actor_1061_statement_ITH,train,1084_ITH_XX_sad
actor_1061_statement_ITH,train,1085_ITH_XX_happy
actor_1061_statement_ITH,train,1085_ITH_XX_sad
actor_1061_statement_ITH,train,1086_ITH_XX_happy
actor_1061_statement_ITH,train,1086_ITH_XX_sad
actor_1061_statement_ITH,train,1087_ITH_XX_happy
actor_1061_statement_ITH,train,1087_ITH_XX_sad
actor_1061_statement_ITH,train,1088_ITH_XX_happy
actor_1061_statement_ITH,train,1088_ITH_XX_sad
actor_1061_statement_ITH,train,1089_ITH_XX_happy
actor_1061_statement_ITH,train,1089_ITH_XX_sad
actor_1061_statement_ITH,train,1090_ITH_XX_happy
actor_1061_statement_ITH,train,1090_ITH_XX_sad
actor_1061_statement_ITH,train,1091_ITH_XX_happy
actor_1061_statement_ITH,train,1091_ITH_XX_sad
actor_1061_statement_ITH,test,1061_ITH_XX_happy
actor_1061_statement_ITH,test,1061_ITH_XX_sad
actor_1061_statement_ITS,train,1001_ITS_XX_happy
actor_1061_statement_ITS,train,1001_ITS_XX_sad
actor_1061_statement_ITS,train,1002_ITS_XX_happy
actor_1061_statement_ITS,train,1002_ITS_XX_sad
actor_1061_statement_ITS,train,1003_ITS_XX_happy
actor_1061_statement_ITS,train,1003_ITS_XX_sad
actor_1061_statement_ITS,train,1004_ITS_XX_happy
actor_1061_statement_ITS,train,1004_ITS_XX_sad
actor_1061_statement_ITS,train,1005_ITS_XX_happy
actor_1061_statement_ITS,train,1005_ITS_XX_sad
actor_1061_statement_ITS,train,1006_ITS_XX_happy
actor_1061_statement_ITS,train,1006_ITS_XX_sad
actor_1061_statement_ITS,train,1007_ITS_XX_happy
actor_1061_statement_ITS,train,1007_ITS_XX_sad
actor_1061_statement_ITS,train,1010_ITS_XX_happy
actor_1061_statement_ITS,train,1010_ITS_XX_sad
actor_1061_statement_ITS,train,1011_ITS_XX_happy
actor_1061_statement_ITS,train,1011_ITS_XX_sad
actor_1061_statement_ITS,train,1012_ITS_XX_happy
actor_1061_statement_ITS,train,1012_ITS_XX_sad
actor_1061_statement_ITS,train,1013_ITS_XX_happy
actor_1061_statement_ITS,train,1013_ITS_XX_sad
actor_1061_statement_ITS,train,1014_ITS_XX_happy
actor_1061_statement_ITS,train,1014_ITS_XX_sad
actor_1061_statement_ITS,train,1015_ITS_XX_happy
actor_1061_statement_ITS,train,1015_ITS_XX_sad
actor_1061_statement_ITS,train,1016_ITS_XX_happy
actor_1061_statement_ITS,train,1016_ITS_XX_sad
actor_1061_statement_ITS,train,1017_ITS_XX_happy
actor_1061_statement_ITS,train,1017_ITS_XX_sad
actor_1061_statement_ITS,train,1018_ITS_XX_happy
actor_1061_statement_ITS,train,1018_ITS_XX_sad
actor_1061_statement_ITS,train,1020_ITS_XX_happy
actor_1061_statement_ITS,train,1020_ITS_XX_sad
actor_1061_statement_ITS,train,1021_ITS_XX_happy
actor_1061_statement_ITS,train,1021_ITS_XX_sad
actor_1061_statement_ITS,train,1022_ITS_XX_happy
actor_1061_statement_ITS,train,1022_ITS_XX_sad
actor_1061_statement_ITS,train,1023_ITS_XX_happy
actor_1061_statement_ITS,train,1023_ITS_XX_sad
actor_1061_statement_ITS,train,1024_ITS_XX_happy
actor_1061_statement_ITS,train,1024_ITS_XX_sad
actor_1061_statement_ITS,train,1025_ITS_XX_happy
actor_1061_statement_ITS,train,1025_ITS_XX_sad
actor_1061_statement_ITS,train,1026_ITS_XX_happy
actor_1061_statement_ITS,train,1026_ITS_XX_sad
actor_1061_statement_ITS,train,1027_ITS_XX_happy
actor_1061_statement_ITS,train,1027_ITS_XX_sad
actor_1061_statement_ITS,train,1028_ITS_XX_happy
actor_1061_statement_ITS,train,1028_ITS_XX_sad
actor_1061_statement_ITS,train,1029_ITS_XX_happy
actor_1061_statement_ITS,train,1029_ITS_XX_sad
actor_1061_statement_ITS,train,1030_ITS_XX_happy
actor_1061_statement_ITS,train,1030_ITS_XX_sad
actor_1061_statement_ITS,train,1031_ITS_XX_happy
actor_1061_statement_ITS,train,1031_ITS_XX_sad
actor_1061_statement_ITS,train,1032_ITS_XX_happy
actor_1061_statement_ITS,train,1032_ITS_XX_sad
actor_1061_statement_ITS,train,1033_ITS_XX_happy
actor_1061_statement_ITS,train,1033_ITS_XX_sad
actor_1061_statement_ITS,train,1034_ITS_XX_happy
actor_1061_statement_ITS,train,1034_ITS_XX_sad
actor_1061_statement_ITS,train,1035_ITS_XX_happy
actor_1061_statement_ITS,train,1035_ITS_XX_sad
actor_1061_statement_ITS,train,1036_ITS_XX_happy
actor_1061_statement_ITS,train,1036_ITS_XX_sad
actor_1061_statement_ITS,train,1037_ITS_XX_happy
actor_1061_statement_ITS,train,1037_ITS_XX_sad
actor_1061_statement_ITS,train,1038_ITS_XX_happy
actor_1061_statement_ITS,train,1038_ITS_XX_sad
actor_1061_statement_ITS,train,1039_ITS_XX_happy
actor_1061_statement_ITS,train,1039_ITS_XX_sad
actor_1061_statement_ITS,train,1040_ITS_XX_happy
actor_1061_statement_ITS,train,1040_ITS_XX_sad
actor_1061_statement_ITS,train,1041_ITS_XX_happy
actor_1061_statement_ITS,train,1041_ITS_XX_sad
actor_1061_statement_ITS,train,1042_ITS_XX_happy
actor_1061_statement_ITS,train,1042_ITS_XX_sad
actor_1061_statement_ITS,train,1043_ITS_XX_happy
actor_1061_statement_ITS,train,1043_ITS_XX_sad
actor_1061_statement_ITS,train,1044_ITS_XX_happy
actor_1061_statement_ITS,train,1044_ITS_XX_sad
actor_1061_statement_ITS,train,1045_ITS_XX_happy
actor_1061_statement_ITS,train,1045_ITS_XX_sad
actor_1061_statement_ITS,train,1046_ITS_XX_happy
actor_1061_statement_ITS,train,1046_ITS_XX_sad
actor_1061_statement_ITS,train,1047_ITS_XX_happy
actor_1061_statement_ITS,train,1047_ITS_XX_sad
actor_1061_statement_ITS,train,1048_ITS_XX_happy
actor_1061_statement_ITS,train,1048_ITS_XX_sad
actor_1061_statement_ITS,train,1049_ITS_XX_happy
actor_1061_statement_ITS,train,1049_ITS_XX_sad
actor_1061_statement_ITS,train,1050_ITS_XX_happy
actor_1061_statement_ITS,train,1050_ITS_XX_sad
actor_1061_statement_ITS,train,1051_ITS_XX_happy
actor_1061_statement_ITS,train,1051_ITS_XX_sad
actor_1061_statement_ITS,train,1052_ITS_XX_happy
actor_1061_statement_ITS,train,1052_ITS_XX_sad
actor_1061_statement_ITS,train,1053_ITS_XX_happy
actor_1061_statement_ITS,train,1053_ITS_XX_sad
actor_1061_statement_ITS,train,1054_ITS_XX_happy
actor_1061_statement_ITS,train,1054_ITS_XX_sad
actor_1061_statement_ITS,train,1055_ITS_XX_happy
actor_1061_statement_ITS,train,1055_ITS_XX_sad
actor_1061_statement_ITS,train,1056_ITS_XX_happy
actor_1061_statement_ITS,train,1056_ITS_XX_sad
actor_1061_statement_ITS,train,1057_ITS_XX_happy
actor_1061_statement_ITS,train,1057_ITS_XX_sad
actor_1061_statement_ITS,train,1058_ITS_XX_happy
actor_1061_statement_ITS,train,1058_ITS_XX_sad
actor_1061_statement_ITS,train,1059_ITS_XX_happy
actor_1061_statement_ITS,train,1059_ITS_XX_sad
actor_1061_statement_ITS,train,1060_ITS_XX_happy
actor_1061_statement_ITS,train,1060_ITS_XX_sad
actor_1061_statement_ITS,train,1062_ITS_XX_happy
actor_1061_statement_ITS,train,1062_ITS_XX_sad
actor_1061_statement_ITS,train,1063_ITS_XX_happy
actor_1061_statement_ITS,train,1063_ITS_XX_sad
actor_1061_statement_ITS,train,1064_ITS_XX_happy
actor_1061_statement_ITS,train,1064_ITS_XX_sad
actor_1061_statement_ITS,train,1065_ITS_XX_happy
actor_1061_statement_ITS,train,1065_ITS_XX_sad
actor_1061_statement_ITS,train,1066_ITS_XX_happy
actor_1061_statement_ITS,train,1066_ITS_XX_sad
actor_1061_statement_ITS,train,1067_ITS_XX_happy
actor_1061_statement_ITS,train,1067_ITS_XX_sad
actor_1061_statement_ITS,train,1068_ITS_XX_happy
actor_1061_statement_ITS,train,1068_ITS_XX_sad
actor_1061_statement_ITS,train,1069_ITS_XX_happy
actor_1061_statement_ITS,train,1069_ITS_XX_sad
actor_1061_statement_ITS,train,1070_ITS_XX_happy
actor_1061_statement_ITS,train,1070_ITS_XX_sad
actor_1061_statement_ITS,train,1071_ITS_XX_happy
actor_1061_statement_ITS,train,1071_ITS_XX_sad
actor_1061_statement_ITS,train,1072_ITS_XX_happy
actor_1061_statement_ITS,train,1072_ITS_XX_sad
actor_1061_statement_ITS,train,1073_ITS_XX_happy
actor_1061_statement_ITS,train,1073_ITS_XX_sad
actor_1061_statement_ITS,train,1074_ITS_XX_happy
actor_1061_statement_ITS,train,1074_ITS_XX_sad
actor_1061_statement_ITS,train,1075_ITS_XX_happy
actor_1061_statement_ITS,train,1075_ITS_XX_sad
actor_1061_statement_ITS,train,1076_ITS_XX_happy
actor_1061_statement_ITS,train,1076_ITS_XX_sad
actor_1061_statement_ITS,train,1077_ITS_XX_happy
actor_1061_statement_ITS,train,1077_ITS_XX_sad
actor_1061_statement_ITS,train,1078_ITS_XX_happy
actor_1061_statement_ITS,train,1078_ITS_XX_sad
actor_1061_statement_ITS,train,1079_ITS_XX_happy
actor_1061_statement_ITS,train,1079_ITS_XX_sad
actor_1061_statement_ITS,train,1080_ITS_XX_happy
actor_1061_statement_ITS,train,1080_ITS_XX_sad
actor_1061_statement_ITS,train,1081_ITS_XX_happy
actor_1061_statement_ITS,train,1081_ITS_XX_sad
actor_1061_statement_ITS,train,1082_ITS_XX_happy
actor_1061_statement_ITS,train,1082_ITS_XX_sad
actor_1061_statement_ITS,train,1083_ITS_XX_happy
actor_1061_statement_ITS,train,1083_ITS_XX_sad
actor_1061_statement_ITS,train,1084_ITS_XX_happy
actor_1061_statement_ITS,train,1084_ITS_XX_sad
