sample_id,path,sample_rate,frames,duration_seconds,sha256
1050_TIE_XX_sad,AudioWAV/1050_TIE_SAD_XX.wav,16000,45912,2.8695,da9a2ab8f03da7f479a1008c385dedb4ad308dbbce3b157a9c5e5b2fcb12ff9a
1050_TSI_XX_happy,AudioWAV/1050_TSI_HAP_XX.wav,16000,42709,2.6693125,7aabeee0d27369d802338a17b2f12227b5a078fa6c5be678425969968a10d46e
1050_TSI_XX_sad,AudioWAV/1050_TSI_SAD_XX.wav,16000,50717,3.1698125,47dc82899a781b6e2310bc925c7ed5e7081296816fdeea9330811deb713280e5
1050_WSI_XX_happy,AudioWAV/1050_WSI_HAP_XX.wav,16000,45379,2.8361875,df0af4d4eff630a335d3842e61209e263768b3ca5e1bf705dab86eea2e41b1c8
1050_WSI_XX_sad,AudioWAV/1050_WSI_SAD_XX.wav,16000,51785,3.2365625,e4acad71bb131f8d087de50d9b45c9a14081e7b3883d9858375a4b16c643b7a8
1051_DFA_XX_happy,AudioWAV/1051_DFA_HAP_XX.wav,16000,29363,1.8351875,e74c12b55cc31926f325fc899fd082b179c6af4192baa673353ec4ae72c04b05
1051_DFA_XX_sad,AudioWAV/1051_DFA_SAD_XX.wav,16000,32566,2.035375,79a320a5176594c241fe5d621e3a1cabbf45c099457482657fc2517fdbcf6ee9
1051_IOM_XX_happy,AudioWAV/1051_IOM_HAP_XX.wav,16000,30430,1.901875,1120307072be0301ce889ca9ad8e3ec3796f042ace59c5c6568cd25b66b7ff6d
1051_IOM_XX_sad,AudioWAV/1051_IOM_SAD_XX.wav,16000,33634,2.102125,0bf37d32512135e7151f32e895a71041325b9552cc617ac87800aebef3d5efde
1051_ITH_XX_happy,AudioWAV/1051_ITH_HAP_XX.wav,16000,37904,2.369,18a8a14b89a1c49861f59b4f968c469333095a73c3b3fc452306bcc417b867e5
1051_ITH_XX_sad,AudioWAV/1051_ITH_SAD_XX.wav,16000,38972,2.43575,81f0222be3a5152865e94c03436e744e0b6e0d556dabff1972191dfee436d7fe
1051_ITS_XX_happy,AudioWAV/1051_ITS_HAP_XX.wav,16000,36837,2.3023125,273ca2a7f26c7983101c121345f3155e2e7c06823fe7ddaf5527a329c23a7b06
1051_ITS_XX_sad,AudioWAV/1051_ITS_SAD_XX.wav,16000,42175,2.6359375,04ab18d7bcd0fb6d61fc81fc9181fb01ef3cccb94b076b37fcbbe67e74c6806b
1051_IWL_XX_happy,AudioWAV/1051_IWL_HAP_XX.wav,16000,37904,2.369,381ade7aaa9fad985d7147ae790c95c6849af5060c4a6339b8030f0dfc979704
1051_IWL_XX_sad,AudioWAV/1051_IWL_SAD_XX.wav,16000,45912,2.8695,bd4bc1020ede8673da98ab599259ea50d9b794c37489fe23d373b002e3e1df02
1051_IWW_XX_happy,AudioWAV/1051_IWW_HAP_XX.wav,16000,33100,2.06875,cc7c6d6aad612d92d6ae586dfe9fb11b8561c92f01802c2d87db7c28979368a5
1051_IWW_XX_sad,AudioWAV/1051_IWW_SAD_XX.wav,16000,37371,2.3356875,00d725f7e9c9fd11031305d55dbcc5142f1ebf4bd38425b3e9bd24d7f6e9ba73
1051_MTI_XX_happy,AudioWAV/1051_MTI_HAP_XX.wav,16000,45379,2.8361875,8dae3032777055164815c51e132f15bca8937c70b72e52a1f7ad5cb8c8f746f9
1051_MTI_XX_sad,AudioWAV/1051_MTI_SAD_XX.wav,16000,58191,3.6369375,92434e7b295a97833aa320188c0876867cd8431db82da4d7e9ec72f630ea0ce8
1051_TAI_XX_happy,AudioWAV/1051_TAI_HAP_XX.wav,16000,36409,2.2755625,f891e6d88a057e111eb642328849b714d1216cd9d8b40f8ef109763f7a6b95d2
1051_TAI_XX_sad,AudioWAV/1051_TAI_SAD_XX.wav,16000,46446,2.902875,3bad00d16dd4dd3d166edd17e7c86fff090e233bb6f3024bb4ce32de74586fdb
1051_TIE_XX_happy,AudioWAV/1051_TIE_HAP_XX.wav,16000,51785,3.2365625,9d62becc24c25ea065e1fdbf4799feb81bbeb827060a6b25f105c9a8683a19ec
1051_TIE_XX_sad,AudioWAV/1051_TIE_SAD_XX.wav,16000,49116,3.06975,3845f2061e05e24d7dbdc853f05651d2d0e01ce2d9ae13b55ff92c896a9e29a2
1051_TSI_XX_happy,AudioWAV/1051_TSI_HAP_XX.wav,16000,38972,2.43575,b93c370bda61bf0eba01829d5051587983f5840af22255fdf3e2179ce3efd6ca
1051_TSI_XX_sad,AudioWAV/1051_TSI_SAD_XX.wav,16000,32566,2.035375,09fbe3b8e9d72deb3dcffe58ee1776a625fd0ff21e2ac701f202e4a1519b48e7
1051_WSI_XX_happy,AudioWAV/1051_WSI_HAP_XX.wav,16000,36409,2.2755625,9b92ea81bfb3b710a26d9de8dc8113c454e6686d8f9d69cf9632d3484748fd1d
1051_WSI_XX_sad,AudioWAV/1051_WSI_SAD_XX.wav,16000,33634,2.102125,e016c8c740ef17d32ffbc905b3dc75dd0e589eb26aaee031da072d7df5314ee5
1052_DFA_XX_happy,AudioWAV/1052_DFA_HAP_XX.wav,16000,31498,1.968625,fa2186bc5a7478d7228a5ec40fe7cd119003a23ee59b35b3225200112abbad05
1052_DFA_XX_sad,AudioWAV/1052_DFA_SAD_XX.wav,16000,37371,2.3356875,12c5dfca2fcd98054aa9b9a13ce435b4858eeaf3540847e597a4616458512dda
1052_IOM_XX_happy,AudioWAV/1052_IOM_HAP_XX.wav,16000,33634,2.102125,076ec84e4828cf649aa1f0ca4479a122ebf4503d38551874e67d9414fbd2c3c2
1052_IOM_XX_sad,AudioWAV/1052_IOM_SAD_XX.wav,16000,52319,3.2699375,2936ec3625e6001b660011fc6bc17a34cffb1aca68090ab7b506f0397fd29fa4
1052_ITH_XX_happy,AudioWAV/1052_ITH_HAP_XX.wav,16000,37371,2.3356875,b3d9084622ec0e27838e16d7c96321f79de66b7159d064e2cf6f834491712d22
1052_ITH_XX_sad,AudioWAV/1052_ITH_SAD_XX.wav,16000,51785,3.2365625,25b074b05789372a02715611080f42d6089d1372b9f61d6063177d80929a6421
1052_ITS_XX_happy,AudioWAV/1052_ITS_HAP_XX.wav,16000,43777,2.7360625,b9f611f5e55676f14d5ff16b969a26a30c3979a5c2e59d34137722c20e4fb34c
1052_ITS_XX_sad,AudioWAV/1052_ITS_SAD_XX.wav,16000,60327,3.7704375,020c698a3c65fa554d7e2ee8f81e1d94ec8c0506b4f446bd2ee37d36475c5beb
1052_IWL_XX_happy,AudioWAV/1052_IWL_HAP_XX.wav,16000,51785,3.2365625,133a14b09fad599e9bb9a6f5c959cc02d752388b9665957212264393754d3081
1052_IWL_XX_sad,AudioWAV/1052_IWL_SAD_XX.wav,16000,37371,2.3356875,bfe82a62ce6e879c0d84b4eac1ed8d167f82e06155d4dc12246ddcceac9d3797
1052_IWW_XX_happy,AudioWAV/1052_IWW_HAP_XX.wav,16000,32566,2.035375,dcbdc6acc1562e01d5f9cf3e9fe389d164b75a0379f0b66fbeec2e94fac1109d
1052_IWW_XX_sad,AudioWAV/1052_IWW_SAD_XX.wav,16000,41108,2.56925,721e73dc0184143d2d3fccc336020559c1c9e2d4ac1f05065668862c116189d0
1052_MTI_XX_happy,AudioWAV/1052_MTI_HAP_XX.wav,16000,41642,2.602625,0dbeb0a35216b4191a43cc55a9021ad60cbc17664bf6f7e9c91197ed14d19d1c
1052_MTI_XX_sad,AudioWAV/1052_MTI_SAD_XX.wav,16000,45379,2.8361875,384a0f1febf1ac5caf64bcac920e0e8f293801e109ff7334c83358efb65b7b38
1052_TAI_XX_happy,AudioWAV/1052_TAI_HAP_XX.wav,16000,37371,2.3356875,8df4755b2da0e6cab03130594ca58e7ce0172d5e330d668976a4b8d182677b90
1052_TAI_XX_sad,AudioWAV/1052_TAI_SAD_XX.wav,16000,44845,2.8028125,0413683699b0d82ae72da1da02cebb9ca072bb54ba9fd8e709147436cf83460d
1052_TIE_XX_happy,AudioWAV/1052_TIE_HAP_XX.wav,16000,46980,2.93625,9d062d2723c1d3c20368a443c8d094bf69631fa1fa712085bd0f210d32c76400
1052_TIE_XX_sad,AudioWAV/1052_TIE_SAD_XX.wav,16000,57124,3.57025,074e00e05e30d52d2866b8754c26c374deea64490acf6411d3fb0f9d7d4cb605
1052_TSI_XX_happy,AudioWAV/1052_TSI_HAP_XX.wav,16000,34701,2.1688125,616d7e19b9b0c196c49abcf1f3d1b5c3222fc7a620b82fd47a7eb204b26cf432
1052_TSI_XX_sad,AudioWAV/1052_TSI_SAD_XX.wav,16000,36409,2.2755625,9f451ade8856abfed2c6c878f76a1450fded76d499a658725fca60374a24515d
1052_WSI_XX_happy,AudioWAV/1052_WSI_HAP_XX.wav,16000,34701,2.1688125,5334c6dd235db147cc1145aa0911bab849b11b64507d3e55af9b219dab5e3719
1052_WSI_XX_sad,AudioWAV/1052_WSI_SAD_XX.wav,16000,51251,3.2031875,0111b7c9965cd3abd586085065dce5a6db364ac39c61256e74d3213dd84346e4
1053_DFA_XX_happy,AudioWAV/1053_DFA_HAP_XX.wav,16000,35235,2.2021875,38a597695257222495419aa8d6f5c3511be0ea937857a4801891ed8b71b3159a
1053_DFA_XX_sad,AudioWAV/1053_DFA_SAD_XX.wav,16000,30430,1.901875,9b379d3574273b9046e6a299353be662825c9c295b0d2288b6a660fc852641b8
1053_IOM_XX_happy,AudioWAV/1053_IOM_HAP_XX.wav,16000,28295,1.7684375,e9b2e16ba09f7d67bed39592503f04fc5abd5e2a95202baa8a433df2ac9678e7
1053_IOM_XX_sad,AudioWAV/1053_IOM_SAD_XX.wav,16000,33634,2.102125,8a9f930524f7b4b3db0a1c75f332b8850962a55844e8a4d392d6df8a43237ce7
1053_ITH_XX_happy,AudioWAV/1053_ITH_HAP_XX.wav,16000,37371,2.3356875,297a15e73e0dba0cfb8168d38f477ed91713b5a89191f4d4b8d7649009e856d7
1053_ITH_XX_sad,AudioWAV/1053_ITH_SAD_XX.wav,16000,41642,2.602625,3d8136d86e88e6c6bb22e7e13ee7d560630bb6dec50219bbac8bb8cb4827eda1
1053_ITS_XX_happy,AudioWAV/1053_ITS_HAP_XX.wav,16000,29897,1.8685625,72322d036e2f17d9bd239d553cd053ef549e18cfe1da50149758880113275db6
1053_ITS_XX_sad,AudioWAV/1053_ITS_SAD_XX.wav,16000,34167,2.1354375,13e139eafc6579b0ddd9ed6a34cf929b18107a95f0c8c2f17a7e876f6ef59603
1053_IWL_XX_happy,AudioWAV/1053_IWL_HAP_XX.wav,16000,29897,1.8685625,06bfcaab547e42f77d53456249df79fe590666cd13606b008b927db8ae6ccafd
1053_IWL_XX_sad,AudioWAV/1053_IWL_SAD_XX.wav,16000,38972,2.43575,c727cbb39e1d09938490034323cacc8abcef6318c18ddd472e82fb282dccac90
1053_IWW_XX_happy,AudioWAV/1053_IWW_HAP_XX.wav,16000,28829,1.8018125,294737ae6427a41e1b3532ecaea4fe61b00182b905658f8e399046f55ddfd684
1053_IWW_XX_sad,AudioWAV/1053_IWW_SAD_XX.wav,16000,29363,1.8351875,71f9c665b4406ce31578656021cff1aaed4519173457e1f8c26774c716f320b9
1053_MTI_XX_happy,AudioWAV/1053_MTI_HAP_XX.wav,16000,37371,2.3356875,05f804609eb10a4a7ccba2bac4080b1e317a9e9229d9726d437c005af17658f9
1053_MTI_XX_sad,AudioWAV/1053_MTI_SAD_XX.wav,16000,35235,2.2021875,019b28cb0b807f57699594af6285e5cae2da7190432291c265af3db305c5c30e
1053_TAI_XX_happy,AudioWAV/1053_TAI_HAP_XX.wav,16000,30430,1.901875,19363878dfb25be9a66ae357471f56168bd03dc9774be80b3095fb8efb422235
1053_TAI_XX_sad,AudioWAV/1053_TAI_SAD_XX.wav,16000,33634,2.102125,5765d66bf56990144509580dd4e9732b43b742652977d5f48e30637562f0a188
1053_TIE_XX_happy,AudioWAV/1053_TIE_HAP_XX.wav,16000,40574,2.535875,19465f02769080977de7e4ec3a03572ea5220af1baf4377ce02efe40a40cb114
1053_TIE_XX_sad,AudioWAV/1053_TIE_SAD_XX.wav,16000,46446,2.902875,1d85ce3da1c312a1ec3a724c4177d506edc923e0c0a28c848e545e9b310cddcf
1053_TSI_XX_happy,AudioWAV/1053_TSI_HAP_XX.wav,16000,28829,1.8018125,c6eebe05167a657da9d668e19bbc545251772f99ca724f36aad094379fe21b01
1053_TSI_XX_sad,AudioWAV/1053_TSI_SAD_XX.wav,16000,29897,1.8685625,4b01548c86264fa79a10b3887846298f36824f63ee23e51b13a47c918ac145b2
1053_WSI_XX_happy,AudioWAV/1053_WSI_HAP_XX.wav,16000,31498,1.968625,c04b3390569601ee06f1cbb4da70516bd6c90f470a37ff825f9a2fe84b0fc1f1
1053_WSI_XX_sad,AudioWAV/1053_WSI_SAD_XX.wav,16000,36303,2.2689375,745199fee11a7201510689ae68d4bf43519a2dacfc544af81247324255628941
1054_DFA_XX_happy,AudioWAV/1054_DFA_HAP_XX.wav,16000,29363,1.8351875,113711e140ed2c0c75a0738bacb251faeab536ce58bef03622fab4a614f32fb4
1054_DFA_XX_sad,AudioWAV/1054_DFA_SAD_XX.wav,16000,29897,1.8685625,8966c83ccfe0ca862b6bbd794b247a126bbd2a0f297e2c88276db447b1c0ed99
1054_IOM_XX_happy,AudioWAV/1054_IOM_HAP_XX.wav,16000,26693,1.6683125,4e53b76f2808c88b21f48ff2f1e85d5070752dd5a39dd15415c8b520e43d30c1
1054_IOM_XX_sad,AudioWAV/1054_IOM_SAD_XX.wav,16000,28295,1.7684375,ca61f3a6814edba9184e137be5b332d906c8a913b5b8ba3f997e202d1f795a69
1054_ITH_XX_happy,AudioWAV/1054_ITH_HAP_XX.wav,16000,32566,2.035375,4587ee39dae0d9c1400e4031c4cc1d1b9d1473f0a724248a6b90d4a0b4f07c5d
1054_ITH_XX_sad,AudioWAV/1054_ITH_SAD_XX.wav,16000,42709,2.6693125,84c84647b189d03e85d0294751d984bb95bf5434b065bcdddebbbf82eeedaae4
1054_ITS_XX_happy,AudioWAV/1054_ITS_HAP_XX.wav,16000,38438,2.402375,6f9dec6c787d01455bb07fa3b4dcd16f2dc51c88043f5737b638013f9e4055c2
1054_ITS_XX_sad,AudioWAV/1054_ITS_SAD_XX.wav,16000,33100,2.06875,5eb2bcce45224575852278fbb6f11bb8f8479a192bcaa8ccfdd91e4864442599
1054_IWL_XX_happy,AudioWAV/1054_IWL_HAP_XX.wav,16000,38972,2.43575,74759716fa711f72d4a64c99752acb78158d84d77e11f0dd91f56133a1ea662f
1054_IWL_XX_sad,AudioWAV/1054_IWL_SAD_XX.wav,16000,41642,2.602625,cb0159e3eba0c1e36cd6b983e57e5e601c8cdc3e7aa24665206b8f1bb4f6b70f
1054_IWW_XX_happy,AudioWAV/1054_IWW_HAP_XX.wav,16000,28295,1.7684375,f8412eafffa5152bf20884f800be9c2ad1a779a4ca2257d65723457b8eb1b038
1054_IWW_XX_sad,AudioWAV/1054_IWW_SAD_XX.wav,16000,32032,2.002,2fb7cfc577afae13115b6b12f15a6ae2c1ef713d7920b4ff996fb175fe281ee0
1054_MTI_XX_happy,AudioWAV/1054_MTI_HAP_XX.wav,16000,43243,2.7026875,65e8dc761017597829d4eacce8a8fd1b64ddd08d5752eade65a4f2c281abc599
1054_MTI_XX_sad,AudioWAV/1054_MTI_SAD_XX.wav,16000,46980,2.93625,fc4b984a753b6d92caa26ff9093e520a44b49350e1532600dedfc48309ae1349
1054_TAI_XX_happy,AudioWAV/1054_TAI_HAP_XX.wav,16000,42709,2.6693125,d5151bfaa056a1f996a7a9352a39777382bcb3a24fe395335d3464d731f4b165
1054_TAI_XX_sad,AudioWAV/1054_TAI_SAD_XX.wav,16000,42709,2.6693125,695e877e2e8a8681375023ab826c7736653dec82f1683be9adfa05d722438a10
1054_TIE_XX_happy,AudioWAV/1054_TIE_HAP_XX.wav,16000,38972,2.43575,128ba8dbfe1247cc0c1fbcb9d6602b33ea9688ee815954568710d70f13a420ab
1054_TIE_XX_sad,AudioWAV/1054_TIE_SAD_XX.wav,16000,56056,3.5035,efa7860c0e28d59b9844be753bbb014df3cf219aa73c8a96edaaa676794f8518
1054_TSI_XX_happy,AudioWAV/1054_TSI_HAP_XX.wav,16000,34701,2.1688125,e8bb7a02c24bcac689cfdb2d8c154c136b0e3b2f84abedd4fe57e79c9a0403e9
1054_TSI_XX_sad,AudioWAV/1054_TSI_SAD_XX.wav,16000,26159,1.6349375,7badc0f1448b6eb3f218f66aca896ac2bee4426435807d36f9b0b06e7d6e6b89
1054_WSI_XX_happy,AudioWAV/1054_WSI_HAP_XX.wav,16000,33100,2.06875,ad6646df18a1620fc3691f0ad649280a21704c6a8fcb30c05600797027e76c2b
1054_WSI_XX_sad,AudioWAV/1054_WSI_SAD_XX.wav,16000,33100,2.06875,b4fe96630e6ab9f121ff78a037c9c717df4e54928b75b7c54a7c7be276f1ff20
1055_DFA_XX_happy,AudioWAV/1055_DFA_HAP_XX.wav,16000,25092,1.56825,2b58953e99397d40b37b5ac0dac02c161c422a7886ea09a5e378a654dc576182
1055_DFA_XX_sad,AudioWAV/1055_DFA_SAD_XX.wav,16000,36523,2.2826875,f2cbfb3a9eaa1dfb0014d14d94082e77ff59f6574447e2bc4a2b4312e9471bee
1055_IOM_XX_happy,AudioWAV/1055_IOM_HAP_XX.wav,16000,31498,1.968625,3911556c6eab985133f8d2f4f129292e70efa4cb234219b153b44274f981f587
1055_IOM_XX_sad,AudioWAV/1055_IOM_SAD_XX.wav,16000,36837,2.3023125,63ca2971e1690652cbc10d4863dd99d7ed136afb27c9e95d82875f17b6ad8607
1055_ITH_XX_happy,AudioWAV/1055_ITH_HAP_XX.wav,16000,41108,2.56925,83a6c1663db2c50a7363e7745b579b8c7e383a88bd6c18fb7178e8d8a71bcb97
1055_ITH_XX_sad,AudioWAV/1055_ITH_SAD_XX.wav,16000,49116,3.06975,3d5056552f5cf425c50945ed7bbe84583e10a9f3e12f1ea663f381e4a8a4e317
1055_ITS_XX_happy,AudioWAV/1055_ITS_HAP_XX.wav,16000,42175,2.6359375,57c101530e409705dad1ebe86b83853acb09704fb2cb02e88181410dd4ae0e6f
1055_ITS_XX_sad,AudioWAV/1055_ITS_SAD_XX.wav,16000,43777,2.7360625,9f219675008ccf72fb588b262d528c3ff15f589af3b564f9fb8fe10d127b744c
1055_IWL_XX_happy,AudioWAV/1055_IWL_HAP_XX.wav,16000,36523,2.2826875,4f0099ae633de4f97aa5fd5cfd09116b8536cb06429c857edb18edd00a5cdbc2
1055_IWL_XX_sad,AudioWAV/1055_IWL_SAD_XX.wav,16000,46980,2.93625,f665d4f692133d1e492d9af4d361c91afcade5a99298c5531c90636b453e0271
1055_IWW_XX_happy,AudioWAV/1055_IWW_HAP_XX.wav,16000,29363,1.8351875,9403344c1faf423fa8a949338d9d38e872376d8665e908176e8f17368686a4da
1055_IWW_XX_sad,AudioWAV/1055_IWW_SAD_XX.wav,16000,39506,2.469125,e995d38d3c8b926a901f511f66242b6d9c6c9815660c6806c7798042d81390e2
1055_MTI_XX_happy,AudioWAV/1055_MTI_HAP_XX.wav,16000,44845,2.8028125,65fa09c234234e7e05e106c0467da4ce851ec27f1b2c0eb44a6aabb64726a4cb
1055_MTI_XX_sad,AudioWAV/1055_MTI_SAD_XX.wav,16000,45379,2.8361875,9d92c262714c2e9c08949475a82aa3aca67a1d2beab2791c2dee7d8c8097fa98
1055_TAI_XX_happy,AudioWAV/1055_TAI_HAP_XX.wav,16000,40574,2.535875,be09857c4f04dbd90a5acbe4e1e6407d75ab83483e33755b9417df17edceeeff
1055_TAI_XX_sad,AudioWAV/1055_TAI_SAD_XX.wav,16000,42175,2.6359375,a31f0b0b49d2320880e0738f9f1b34f8106694062e8f852fdbc66609d8502b6b
1055_TIE_XX_happy,AudioWAV/1055_TIE_HAP_XX.wav,16000,37904,2.369,8acecc13e99faad2e69e69fa9713d3ef3d4f66d10894c269b15ed13e2115b1f1
1055_TIE_XX_sad,AudioWAV/1055_TIE_SAD_XX.wav,16000,43243,2.7026875,8b98942e41d5c43788755af307b9e7eb8b24eff0ee769de5d5b610049a301331
1055_TSI_XX_happy,AudioWAV/1055_TSI_HAP_XX.wav,16000,35235,2.2021875,626e8ae37ba303d5dcf6c5f71ee1d5f6273eb7306e9d657e6cec343f3eb0a131
1055_TSI_XX_sad,AudioWAV/1055_TSI_SAD_XX.wav,16000,38972,2.43575,aa2bb341966b542f184a05cae8925e0b5282aa52b60cf38078c8e29f3d1b9f3e
1055_WSI_XX_happy,AudioWAV/1055_WSI_HAP_XX.wav,16000,36837,2.3023125,cec514d5f0376c8c94dbf6b5d4e1f23f803a514731c73c7592038ecdc718be08
1055_WSI_XX_sad,AudioWAV/1055_WSI_SAD_XX.wav,16000,42175,2.6359375,94fc8adf62139a7a4c7e00745de982c5af651547032d467734e9a6ffe002f196
1056_DFA_XX_happy,AudioWAV/1056_DFA_HAP_XX.wav,16000,32566,2.035375,14039a0f74be74f2d6875e9deb307b4e781042d15ca7636e9a16651cddae647b
1056_DFA_XX_sad,AudioWAV/1056_DFA_SAD_XX.wav,16000,30430,1.901875,6a2e4af41dff2b1ed1e922e9fe3862fab87026bab19da546235265d5131ccb5d
1056_IOM_XX_happy,AudioWAV/1056_IOM_HAP_XX.wav,16000,29363,1.8351875,9b7bf0bf9c181be7c2e132803c1d33a77a2a94827d7aabdbba7e36c8f71eacb2
1056_IOM_XX_sad,AudioWAV/1056_IOM_SAD_XX.wav,16000,31498,1.968625,bac08b58fa4080de5498ab8a8c636a79eb40cb572bb35d284c8b747e3b3c046c
1056_ITH_XX_happy,AudioWAV/1056_ITH_HAP_XX.wav,16000,41642,2.602625,1ae9be243d08ec79ece7b4f2e5a20ec9f626e5c88bdee0f04f678eaf49f4b317
1056_ITH_XX_sad,AudioWAV/1056_ITH_SAD_XX.wav,16000,29896,1.8685,755ad01a1712b00c34f3a4dc5375abf5f1d3064879d79c3e87b37fcc25b132b5
1056_ITS_XX_happy,AudioWAV/1056_ITS_HAP_XX.wav,16000,38972,2.43575,64d7c68f20e76725b611523d347ac35c50767881c242380756407c033b355e5b
1056_ITS_XX_sad,AudioWAV/1056_ITS_SAD_XX.wav,16000,34167,2.1354375,e60c9224ee508c1abe8cd4efa01e2d7aaf386e9a50440a12837d4fba32dba772
1056_IWL_XX_happy,AudioWAV/1056_IWL_HAP_XX.wav,16000,37371,2.3356875,dc041172ed2d1027c22fcad1350c831e44dfdd94520713947993eabf5a0e3391
1056_IWL_XX_sad,AudioWAV/1056_IWL_SAD_XX.wav,16000,37371,2.3356875,9feed4f172c7960f4d7bf464ef7d46279aef76c5c492f995aa8e60ac35aaa0c4
1056_IWW_XX_happy,AudioWAV/1056_IWW_HAP_XX.wav,16000,26159,1.6349375,912b64b3cff70dbdd89a7327bc7597e5c429f9e8a0d403ec4e36c2e61911c3b6
1056_IWW_XX_sad,AudioWAV/1056_IWW_SAD_XX.wav,16000,26693,1.6683125,33ea86d6d0e9fab483bdb9e749f20b3b0b963c815dce7fa7875669339a9bfab9
1056_MTI_XX_happy,AudioWAV/1056_MTI_HAP_XX.wav,16000,42175,2.6359375,ae26054a300ffc2d718397a6b2616bf4da40c4925458f600cfef0cec6c69d362
1056_MTI_XX_sad,AudioWAV/1056_MTI_SAD_XX.wav,16000,37371,2.3356875,ccc37dd16342a5d2b2cae8120cdae9d81fc773b818c97421a64ed82752e03fd2
1056_TAI_XX_happy,AudioWAV/1056_TAI_HAP_XX.wav,16000,33100,2.06875,a67bafd9f1622c593d6f9ec7c2f6644fc0c513142688bf16b1d925d3de3d7805
1056_TAI_XX_sad,AudioWAV/1056_TAI_SAD_XX.wav,16000,31498,1.968625,75e8401b4871eebb64656ccbdeeb6e67acdaafab601bb13f7e96f84332418fa3
1056_TIE_XX_happy,AudioWAV/1056_TIE_HAP_XX.wav,16000,40574,2.535875,e8550dd73bf73913b494846ed9396bcbef22b444f5bcb7dc6f0fe5334f66d648
1056_TIE_XX_sad,AudioWAV/1056_TIE_SAD_XX.wav,16000,45379,2.8361875,eac080898fb7ff1732a82904e19d428be92e89ee4f708720885e6bacbdcc3430
1056_TSI_XX_happy,AudioWAV/1056_TSI_HAP_XX.wav,16000,28295,1.7684375,954e7996b621194de759edee592c38554d2eb9ce758eda5586101f7a61f909f5
1056_TSI_XX_sad,AudioWAV/1056_TSI_SAD_XX.wav,16000,27761,1.7350625,beb8a44cdb2e31bbbe6ed4261e9d6897ce3a1275049da8e10bd57bc78b92beaa
1056_WSI_XX_happy,AudioWAV/1056_WSI_HAP_XX.wav,16000,36409,2.2755625,4d9e61aef0cc61792c10cc3b86a6aeef5fa11bbf05154cf6451eac40389c10db
1056_WSI_XX_sad,AudioWAV/1056_WSI_SAD_XX.wav,16000,39506,2.469125,c62b2946a12efddcf9309103f68d86b38345d2dc0a971a9825daebb1591c4d6a
1057_DFA_XX_happy,AudioWAV/1057_DFA_HAP_XX.wav,16000,32032,2.002,2a53cd631f140d43545df1bdb6252411ce2e8d79dce3a970c5dd46cc54a6d71b
1057_DFA_XX_sad,AudioWAV/1057_DFA_SAD_XX.wav,16000,34167,2.1354375,1fc6d4bd2d529313d2101838f67fad70415dd0d7f7f564690868d53a98d37139
1057_IOM_XX_happy,AudioWAV/1057_IOM_HAP_XX.wav,16000,27761,1.7350625,27e7232597d7f644f19f1cd79b214850378f1b58296624e5e4517d6ced68f67b
1057_IOM_XX_sad,AudioWAV/1057_IOM_SAD_XX.wav,16000,28829,1.8018125,fcbf2ed60e80ace40c77acc592c3a37677952428fa1e51f78d13c07fb98ad93a
1057_ITH_XX_happy,AudioWAV/1057_ITH_HAP_XX.wav,16000,36837,2.3023125,b16cb3d5cee0acfe8b0473332ccec625cca85238df8061b6bbf33d65a20f9144
1057_ITH_XX_sad,AudioWAV/1057_ITH_SAD_XX.wav,16000,35235,2.2021875,aaf751a55aa7302a56a50ddb18cb588cee0e49c93ec46598d98ef35e49be7234
1057_ITS_XX_happy,AudioWAV/1057_ITS_HAP_XX.wav,16000,29897,1.8685625,ff305390b4d9a50d582a7b537358b1c49214c3c1fe4ea2212245d57968b39083
1057_ITS_XX_sad,AudioWAV/1057_ITS_SAD_XX.wav,16000,38438,2.402375,4499ae12117b7804acec904789edc737ff8c160416c90da8ad4c784e650a587b
1057_IWL_XX_happy,AudioWAV/1057_IWL_HAP_XX.wav,16000,41108,2.56925,b5e1c62a065ec56bb7d0d9018df6aaa8ba8ef438651afab887cfb10cf9a112a9
1057_IWL_XX_sad,AudioWAV/1057_IWL_SAD_XX.wav,16000,38972,2.43575,6129ec72ea2eceb93550ba1eb64d0cc9bf7183a250dd16fa64b60f889bb78bda
1057_IWW_XX_happy,AudioWAV/1057_IWW_HAP_XX.wav,16000,38972,2.43575,8e8fd8343f3dae57f69af311804755d4dec0dec8022512f78b846180f6391a05
1057_IWW_XX_sad,AudioWAV/1057_IWW_SAD_XX.wav,16000,35235,2.2021875,a5486e3b8a2853523e6068050b48a29c109876ba932e8a2f5dad5c5069af8af9
1057_MTI_XX_happy,AudioWAV/1057_MTI_HAP_XX.wav,16000,45913,2.8695625,b96009810f913bf8ebb9bdaa05e874182c5c549ac0e3bfbdc2e797b418fc04ae
1057_MTI_XX_sad,AudioWAV/1057_MTI_SAD_XX.wav,16000,45913,2.8695625,cb4d88904bb3776f70841286428c5183d5ab134b6887bd5b48e135a5ccb89500
1057_TAI_XX_happy,AudioWAV/1057_TAI_HAP_XX.wav,16000,37905,2.3690625,e3b6afc65e8969b62ed6e49791ff458faa2d5a75138eb4802deee8ccfdad2a9d
1057_TAI_XX_sad,AudioWAV/1057_TAI_SAD_XX.wav,16000,46980,2.93625,42c52ff3918c1829e9b247599fc6dfcad88b2785bf0b36c65c179d7dcf66d696
