sample_id,pair_id,path,actor,statement,repetition,intensity,emotion
1024_IWL_XX_sad,1024_IWL_XX,AudioWAV/1024_IWL_SAD_XX.wav,1024,IWL,01,XX,sad
1024_IWW_XX_happy,1024_IWW_XX,AudioWAV/1024_IWW_HAP_XX.wav,1024,IWW,01,XX,happy
1024_IWW_XX_sad,1024_IWW_XX,AudioWAV/1024_IWW_SAD_XX.wav,1024,IWW,01,XX,sad
1024_MTI_XX_happy,1024_MTI_XX,AudioWAV/1024_MTI_HAP_XX.wav,1024,MTI,01,XX,happy
1024_MTI_XX_sad,1024_MTI_XX,AudioWAV/1024_MTI_SAD_XX.wav,1024,MTI,01,XX,sad
1024_TAI_XX_happy,1024_TAI_XX,AudioWAV/1024_TAI_HAP_XX.wav,1024,TAI,01,XX,happy
1024_TAI_XX_sad,1024_TAI_XX,AudioWAV/1024_TAI_SAD_XX.wav,1024,TAI,01,XX,sad
1024_TIE_XX_happy,1024_TIE_XX,AudioWAV/1024_TIE_HAP_XX.wav,1024,TIE,01,XX,happy
1024_TIE_XX_sad,1024_TIE_XX,AudioWAV/1024_TIE_SAD_XX.wav,1024,TIE,01,XX,sad
1024_TSI_XX_happy,1024_TSI_XX,AudioWAV/1024_TSI_HAP_XX.wav,1024,TSI,01,XX,happy
1024_TSI_XX_sad,1024_TSI_XX,AudioWAV/1024_TSI_SAD_XX.wav,1024,TSI,01,XX,sad
1024_WSI_XX_happy,1024_WSI_XX,AudioWAV/1024_WSI_HAP_XX.wav,1024,WSI,01,XX,happy
1024_WSI_XX_sad,1024_WSI_XX,AudioWAV/1024_WSI_SAD_XX.wav,1024,WSI,01,XX,sad
1025_DFA_XX_happy,1025_DFA_XX,AudioWAV/1025_DFA_HAP_XX.wav,1025,DFA,01,XX,happy
1025_DFA_XX_sad,1025_DFA_XX,AudioWAV/1025_DFA_SAD_XX.wav,1025,DFA,01,XX,sad
1025_IOM_XX_happy,1025_IOM_XX,AudioWAV/1025_IOM_HAP_XX.wav,1025,IOM,01,XX,happy
1025_IOM_XX_sad,1025_IOM_XX,AudioWAV/1025_IOM_SAD_XX.wav,1025,IOM,01,XX,sad
1025_ITH_XX_happy,1025_ITH_XX,AudioWAV/1025_ITH_HAP_XX.wav,1025,ITH,01,XX,happy
1025_ITH_XX_sad,1025_ITH_XX,AudioWAV/1025_ITH_SAD_XX.wav,1025,ITH,01,XX,sad
1025_ITS_XX_happy,1025_ITS_XX,AudioWAV/1025_ITS_HAP_XX.wav,1025,ITS,01,XX,happy
1025_ITS_XX_sad,1025_ITS_XX,AudioWAV/1025_ITS_SAD_XX.wav,1025,ITS,01,XX,sad
1025_IWL_XX_happy,1025_IWL_XX,AudioWAV/1025_IWL_HAP_XX.wav,1025,IWL,01,XX,happy
1025_IWL_XX_sad,1025_IWL_XX,AudioWAV/1025_IWL_SAD_XX.wav,1025,IWL,01,XX,sad
1025_IWW_XX_happy,1025_IWW_XX,AudioWAV/1025_IWW_HAP_XX.wav,1025,IWW,01,XX,happy
1025_IWW_XX_sad,1025_IWW_XX,AudioWAV/1025_IWW_SAD_XX.wav,1025,IWW,01,XX,sad
1025_MTI_XX_happy,1025_MTI_XX,AudioWAV/1025_MTI_HAP_XX.wav,1025,MTI,01,XX,happy
1025_MTI_XX_sad,1025_MTI_XX,AudioWAV/1025_MTI_SAD_XX.wav,1025,MTI,01,XX,sad
1025_TAI_XX_happy,1025_TAI_XX,AudioWAV/1025_TAI_HAP_XX.wav,1025,TAI,01,XX,happy
1025_TAI_XX_sad,1025_TAI_XX,AudioWAV/1025_TAI_SAD_XX.wav,1025,TAI,01,XX,sad
1025_TIE_XX_happy,1025_TIE_XX,AudioWAV/1025_TIE_HAP_XX.wav,1025,TIE,01,XX,happy
1025_TIE_XX_sad,1025_TIE_XX,AudioWAV/1025_TIE_SAD_XX.wav,1025,TIE,01,XX,sad
1025_TSI_XX_happy,1025_TSI_XX,AudioWAV/1025_TSI_HAP_XX.wav,1025,TSI,01,XX,happy
1025_TSI_XX_sad,1025_TSI_XX,AudioWAV/1025_TSI_SAD_XX.wav,1025,TSI,01,XX,sad
1025_WSI_XX_happy,1025_WSI_XX,AudioWAV/1025_WSI_HAP_XX.wav,1025,WSI,01,XX,happy
1025_WSI_XX_sad,1025_WSI_XX,AudioWAV/1025_WSI_SAD_XX.wav,1025,WSI,01,XX,sad
1026_DFA_XX_happy,1026_DFA_XX,AudioWAV/1026_DFA_HAP_XX.wav,1026,DFA,01,XX,happy
1026_DFA_XX_sad,1026_DFA_XX,AudioWAV/1026_DFA_SAD_XX.wav,1026,DFA,01,XX,sad
1026_IOM_XX_happy,1026_IOM_XX,AudioWAV/1026_IOM_HAP_XX.wav,1026,IOM,01,XX,happy
1026_IOM_XX_sad,1026_IOM_XX,AudioWAV/1026_IOM_SAD_XX.wav,1026,IOM,01,XX,sad
1026_ITH_XX_happy,1026_ITH_XX,AudioWAV/1026_ITH_HAP_XX.wav,1026,ITH,01,XX,happy
1026_ITH_XX_sad,1026_ITH_XX,AudioWAV/1026_ITH_SAD_XX.wav,1026,ITH,01,XX,sad
1026_ITS_XX_happy,1026_ITS_XX,AudioWAV/1026_ITS_HAP_XX.wav,1026,ITS,01,XX,happy
1026_ITS_XX_sad,1026_ITS_XX,AudioWAV/1026_ITS_SAD_XX.wav,1026,ITS,01,XX,sad
1026_IWL_XX_happy,1026_IWL_XX,AudioWAV/1026_IWL_HAP_XX.wav,1026,IWL,01,XX,happy
1026_IWL_XX_sad,1026_IWL_XX,AudioWAV/1026_IWL_SAD_XX.wav,1026,IWL,01,XX,sad
1026_IWW_XX_happy,1026_IWW_XX,AudioWAV/1026_IWW_HAP_XX.wav,1026,IWW,01,XX,happy
1026_IWW_XX_sad,1026_IWW_XX,AudioWAV/1026_IWW_SAD_XX.wav,1026,IWW,01,XX,sad
1026_MTI_XX_happy,1026_MTI_XX,AudioWAV/1026_MTI_HAP_XX.wav,1026,MTI,01,XX,happy
1026_MTI_XX_sad,1026_MTI_XX,AudioWAV/1026_MTI_SAD_XX.wav,1026,MTI,01,XX,sad
1026_TAI_XX_happy,1026_TAI_XX,AudioWAV/1026_TAI_HAP_XX.wav,1026,TAI,01,XX,happy
1026_TAI_XX_sad,1026_TAI_XX,AudioWAV/1026_TAI_SAD_XX.wav,1026,TAI,01,XX,sad
1026_TIE_XX_happy,1026_TIE_XX,AudioWAV/1026_TIE_HAP_XX.wav,1026,TIE,01,XX,happy
1026_TIE_XX_sad,1026_TIE_XX,AudioWAV/1026_TIE_SAD_XX.wav,1026,TIE,01,XX,sad
1026_TSI_XX_happy,1026_TSI_XX,AudioWAV/1026_TSI_HAP_XX.wav,1026,TSI,01,XX,happy
1026_TSI_XX_sad,1026_TSI_XX,AudioWAV/1026_TSI_SAD_XX.wav,1026,TSI,01,XX,sad
1026_WSI_XX_happy,1026_WSI_XX,AudioWAV/1026_WSI_HAP_XX.wav,1026,WSI,01,XX,happy
1026_WSI_XX_sad,1026_WSI_XX,AudioWAV/1026_WSI_SAD_XX.wav,1026,WSI,01,XX,sad
1027_DFA_XX_happy,1027_DFA_XX,AudioWAV/1027_DFA_HAP_XX.wav,1027,DFA,01,XX,happy
1027_DFA_XX_sad,1027_DFA_XX,AudioWAV/1027_DFA_SAD_XX.wav,1027,DFA,01,XX,sad
1027_IOM_XX_happy,1027_IOM_XX,AudioWAV/1027_IOM_HAP_XX.wav,1027,IOM,01,XX,happy
1027_IOM_XX_sad,1027_IOM_XX,AudioWAV/1027_IOM_SAD_XX.wav,1027,IOM,01,XX,sad
1027_ITH_XX_happy,1027_ITH_XX,AudioWAV/1027_ITH_HAP_XX.wav,1027,ITH,01,XX,happy
1027_ITH_XX_sad,1027_ITH_XX,AudioWAV/1027_ITH_SAD_XX.wav,1027,ITH,01,XX,sad
1027_ITS_XX_happy,1027_ITS_XX,AudioWAV/1027_ITS_HAP_XX.wav,1027,ITS,01,XX,happy
1027_ITS_XX_sad,1027_ITS_XX,AudioWAV/1027_ITS_SAD_XX.wav,1027,ITS,01,XX,sad
1027_IWL_XX_happy,1027_IWL_XX,AudioWAV/1027_IWL_HAP_XX.wav,1027,IWL,01,XX,happy
1027_IWL_XX_sad,1027_IWL_XX,AudioWAV/1027_IWL_SAD_XX.wav,1027,IWL,01,XX,sad
1027_IWW_XX_happy,1027_IWW_XX,AudioWAV/1027_IWW_HAP_XX.wav,1027,IWW,01,XX,happy
1027_IWW_XX_sad,1027_IWW_XX,AudioWAV/1027_IWW_SAD_XX.wav,1027,IWW,01,XX,sad
1027_MTI_XX_happy,1027_MTI_XX,AudioWAV/1027_MTI_HAP_XX.wav,1027,MTI,01,XX,happy
1027_MTI_XX_sad,1027_MTI_XX,AudioWAV/1027_MTI_SAD_XX.wav,1027,MTI,01,XX,sad
1027_TAI_XX_happy,1027_TAI_XX,AudioWAV/1027_TAI_HAP_XX.wav,1027,TAI,01,XX,happy
1027_TAI_XX_sad,1027_TAI_XX,AudioWAV/1027_TAI_SAD_XX.wav,1027,TAI,01,XX,sad
1027_TIE_XX_happy,1027_TIE_XX,AudioWAV/1027_TIE_HAP_XX.wav,1027,TIE,01,XX,happy
1027_TIE_XX_sad,1027_TIE_XX,AudioWAV/1027_TIE_SAD_XX.wav,1027,TIE,01,XX,sad
1027_TSI_XX_happy,1027_TSI_XX,AudioWAV/1027_TSI_HAP_XX.wav,1027,TSI,01,XX,happy
1027_TSI_XX_sad,1027_TSI_XX,AudioWAV/1027_TSI_SAD_XX.wav,1027,TSI,01,XX,sad
1027_WSI_XX_happy,1027_WSI_XX,AudioWAV/1027_WSI_HAP_XX.wav,1027,WSI,01,XX,happy
1027_WSI_XX_sad,1027_WSI_XX,AudioWAV/1027_WSI_SAD_XX.wav,1027,WSI,01,XX,sad
1028_DFA_XX_happy,1028_DFA_XX,AudioWAV/1028_DFA_HAP_XX.wav,1028,DFA,01,XX,happy
1028_DFA_XX_sad,1028_DFA_XX,AudioWAV/1028_DFA_SAD_XX.wav,1028,DFA,01,XX,sad
1028_IOM_XX_happy,1028_IOM_XX,AudioWAV/1028_IOM_HAP_XX.wav,1028,IOM,01,XX,happy
1028_IOM_XX_sad,1028_IOM_XX,AudioWAV/1028_IOM_SAD_XX.wav,1028,IOM,01,XX,sad
1028_ITH_XX_happy,1028_ITH_XX,AudioWAV/1028_ITH_HAP_XX.wav,1028,ITH,01,XX,happy
1028_ITH_XX_sad,1028_ITH_XX,AudioWAV/1028_ITH_SAD_XX.wav,1028,ITH,01,XX,sad
1028_ITS_XX_happy,1028_ITS_XX,AudioWAV/1028_ITS_HAP_XX.wav,1028,ITS,01,XX,happy
1028_ITS_XX_sad,1028_ITS_XX,AudioWAV/1028_ITS_SAD_XX.wav,1028,ITS,01,XX,sad
1028_IWL_XX_happy,1028_IWL_XX,AudioWAV/1028_IWL_HAP_XX.wav,1028,IWL,01,XX,happy
1028_IWL_XX_sad,1028_IWL_XX,AudioWAV/1028_IWL_SAD_XX.wav,1028,IWL,01,XX,sad
1028_IWW_XX_happy,1028_IWW_XX,AudioWAV/1028_IWW_HAP_XX.wav,1028,IWW,01,XX,happy
1028_IWW_XX_sad,1028_IWW_XX,AudioWAV/1028_IWW_SAD_XX.wav,1028,IWW,01,XX,sad
1028_MTI_XX_happy,1028_MTI_XX,AudioWAV/1028_MTI_HAP_XX.wav,1028,MTI,01,XX,happy
1028_MTI_XX_sad,1028_MTI_XX,AudioWAV/1028_MTI_SAD_XX.wav,1028,MTI,01,XX,sad
1028_TAI_XX_happy,1028_TAI_XX,AudioWAV/1028_TAI_HAP_XX.wav,1028,TAI,01,XX,happy
1028_TAI_XX_sad,1028_TAI_XX,AudioWAV/1028_TAI_SAD_XX.wav,1028,TAI,01,XX,sad
1028_TIE_XX_happy,1028_TIE_XX,AudioWAV/1028_TIE_HAP_XX.wav,1028,TIE,01,XX,happy
1028_TIE_XX_sad,1028_TIE_XX,AudioWAV/1028_TIE_SAD_XX.wav,1028,TIE,01,XX,sad
1028_TSI_XX_happy,1028_TSI_XX,AudioWAV/1028_TSI_HAP_XX.wav,1028,TSI,01,XX,happy
1028_TSI_XX_sad,1028_TSI_XX,AudioWAV/1028_TSI_SAD_XX.wav,1028,TSI,01,XX,sad
1028_WSI_XX_happy,1028_WSI_XX,AudioWAV/1028_WSI_HAP_XX.wav,1028,WSI,01,XX,happy
1028_WSI_XX_sad,1028_WSI_XX,AudioWAV/1028_WSI_SAD_XX.wav,1028,WSI,01,XX,sad
1029_DFA_XX_happy,1029_DFA_XX,AudioWAV/1029_DFA_HAP_XX.wav,1029,DFA,01,XX,happy
1029_DFA_XX_sad,1029_DFA_XX,AudioWAV/1029_DFA_SAD_XX.wav,1029,DFA,01,XX,sad
1029_IOM_XX_happy,1029_IOM_XX,AudioWAV/1029_IOM_HAP_XX.wav,1029,IOM,01,XX,happy
1029_IOM_XX_sad,1029_IOM_XX,AudioWAV/1029_IOM_SAD_XX.wav,1029,IOM,01,XX,sad
1029_ITH_XX_happy,1029_ITH_XX,AudioWAV/1029_ITH_HAP_XX.wav,1029,ITH,01,XX,happy
1029_ITH_XX_sad,1029_ITH_XX,AudioWAV/1029_ITH_SAD_XX.wav,1029,ITH,01,XX,sad
1029_ITS_XX_happy,1029_ITS_XX,AudioWAV/1029_ITS_HAP_XX.wav,1029,ITS,01,XX,happy
1029_ITS_XX_sad,1029_ITS_XX,AudioWAV/1029_ITS_SAD_XX.wav,1029,ITS,01,XX,sad
1029_IWL_XX_happy,1029_IWL_XX,AudioWAV/1029_IWL_HAP_XX.wav,1029,IWL,01,XX,happy
1029_IWL_XX_sad,1029_IWL_XX,AudioWAV/1029_IWL_SAD_XX.wav,1029,IWL,01,XX,sad
1029_IWW_XX_happy,1029_IWW_XX,AudioWAV/1029_IWW_HAP_XX.wav,1029,IWW,01,XX,happy
1029_IWW_XX_sad,1029_IWW_XX,AudioWAV/1029_IWW_SAD_XX.wav,1029,IWW,01,XX,sad
1029_MTI_XX_happy,1029_MTI_XX,AudioWAV/1029_MTI_HAP_XX.wav,1029,MTI,01,XX,happy
1029_MTI_XX_sad,1029_MTI_XX,AudioWAV/1029_MTI_SAD_XX.wav,1029,MTI,01,XX,sad
1029_TAI_XX_happy,1029_TAI_XX,AudioWAV/1029_TAI_HAP_XX.wav,1029,TAI,01,XX,happy
1029_TAI_XX_sad,1029_TAI_XX,AudioWAV/1029_TAI_SAD_XX.wav,1029,TAI,01,XX,sad
1029_TIE_XX_happy,1029_TIE_XX,AudioWAV/1029_TIE_HAP_XX.wav,1029,TIE,01,XX,happy
1029_TIE_XX_sad,1029_TIE_XX,AudioWAV/1029_TIE_SAD_XX.wav,1029,TIE,01,XX,sad
1029_TSI_XX_happy,1029_TSI_XX,AudioWAV/1029_TSI_HAP_XX.wav,1029,TSI,01,XX,happy
1029_TSI_XX_sad,1029_TSI_XX,AudioWAV/1029_TSI_SAD_XX.wav,1029,TSI,01,XX,sad
1029_WSI_XX_happy,1029_WSI_XX,AudioWAV/1029_WSI_HAP_XX.wav,1029,WSI,01,XX,happy
1029_WSI_XX_sad,1029_WSI_XX,AudioWAV/1029_WSI_SAD_XX.wav,1029,WSI,01,XX,sad
1030_DFA_XX_happy,1030_DFA_XX,AudioWAV/1030_DFA_HAP_XX.wav,1030,DFA,01,XX,happy
1030_DFA_XX_sad,1030_DFA_XX,AudioWAV/1030_DFA_SAD_XX.wav,1030,DFA,01,XX,sad
1030_IOM_XX_happy,1030_IOM_XX,AudioWAV/1030_IOM_HAP_XX.wav,1030,IOM,01,XX,happy
1030_IOM_XX_sad,1030_IOM_XX,AudioWAV/1030_IOM_SAD_XX.wav,1030,IOM,01,XX,sad
1030_ITH_XX_happy,1030_ITH_XX,AudioWAV/1030_ITH_HAP_XX.wav,1030,ITH,01,XX,happy
1030_ITH_XX_sad,1030_ITH_XX,AudioWAV/1030_ITH_SAD_XX.wav,1030,ITH,01,XX,sad
1030_ITS_XX_happy,1030_ITS_XX,AudioWAV/1030_ITS_HAP_XX.wav,1030,ITS,01,XX,happy
1030_ITS_XX_sad,1030_ITS_XX,AudioWAV/1030_ITS_SAD_XX.wav,1030,ITS,01,XX,sad
1030_IWL_XX_happy,1030_IWL_XX,AudioWAV/1030_IWL_HAP_XX.wav,1030,IWL,01,XX,happy
1030_IWL_XX_sad,1030_IWL_XX,AudioWAV/1030_IWL_SAD_XX.wav,1030,IWL,01,XX,sad
1030_IWW_XX_happy,1030_IWW_XX,AudioWAV/1030_IWW_HAP_XX.wav,1030,IWW,01,XX,happy
1030_IWW_XX_sad,1030_IWW_XX,AudioWAV/1030_IWW_SAD_XX.wav,1030,IWW,01,XX,sad
1030_MTI_XX_happy,1030_MTI_XX,AudioWAV/1030_MTI_HAP_XX.wav,1030,MTI,01,XX,happy
1030_MTI_XX_sad,1030_MTI_XX,AudioWAV/1030_MTI_SAD_XX.wav,1030,MTI,01,XX,sad
1030_TAI_XX_happy,1030_TAI_XX,AudioWAV/1030_TAI_HAP_XX.wav,1030,TAI,01,XX,happy
1030_TAI_XX_sad,1030_TAI_XX,AudioWAV/1030_TAI_SAD_XX.wav,1030,TAI,01,XX,sad
1030_TIE_XX_happy,1030_TIE_XX,AudioWAV/1030_TIE_HAP_XX.wav,1030,TIE,01,XX,happy
1030_TIE_XX_sad,1030_TIE_XX,AudioWAV/1030_TIE_SAD_XX.wav,1030,TIE,01,XX,sad
1030_TSI_XX_happy,1030_TSI_XX,AudioWAV/1030_TSI_HAP_XX.wav,1030,TSI,01,XX,happy
1030_TSI_XX_sad,1030_TSI_XX,AudioWAV/1030_TSI_SAD_XX.wav,1030,TSI,01,XX,sad
1030_WSI_XX_happy,1030_WSI_XX,AudioWAV/1030_WSI_HAP_XX.wav,1030,WSI,01,XX,happy
1030_WSI_XX_sad,1030_WSI_XX,AudioWAV/1030_WSI_SAD_XX.wav,1030,WSI,01,XX,sad
1031_DFA_XX_happy,1031_DFA_XX,AudioWAV/1031_DFA_HAP_XX.wav,1031,DFA,01,XX,happy
1031_DFA_XX_sad,1031_DFA_XX,AudioWAV/1031_DFA_SAD_XX.wav,1031,DFA,01,XX,sad
1031_IOM_XX_happy,1031_IOM_XX,AudioWAV/1031_IOM_HAP_XX.wav,1031,IOM,01,XX,happy
1031_IOM_XX_sad,1031_IOM_XX,AudioWAV/1031_IOM_SAD_XX.wav,1031,IOM,01,XX,sad
1031_ITH_XX_happy,1031_ITH_XX,AudioWAV/1031_ITH_HAP_XX.wav,1031,ITH,01,XX,happy
1031_ITH_XX_sad,1031_ITH_XX,AudioWAV/1031_ITH_SAD_XX.wav,1031,ITH,01,XX,sad
1031_ITS_XX_happy,1031_ITS_XX,AudioWAV/1031_ITS_HAP_XX.wav,1031,ITS,01,XX,happy
1031_ITS_XX_sad,1031_ITS_XX,AudioWAV/1031_ITS_SAD_XX.wav,1031,ITS,01,XX,sad
1031_IWL_XX_happy,1031_IWL_XX,AudioWAV/1031_IWL_HAP_XX.wav,1031,IWL,01,XX,happy
1031_IWL_XX_sad,1031_IWL_XX,AudioWAV/1031_IWL_SAD_XX.wav,1031,IWL,01,XX,sad
1031_IWW_XX_happy,1031_IWW_XX,AudioWAV/1031_IWW_HAP_XX.wav,1031,IWW,01,XX,happy
1031_IWW_XX_sad,1031_IWW_XX,AudioWAV/1031_IWW_SAD_XX.wav,1031,IWW,01,XX,sad
1031_MTI_XX_happy,1031_MTI_XX,AudioWAV/1031_MTI_HAP_XX.wav,1031,MTI,01,XX,happy
1031_MTI_XX_sad,1031_MTI_XX,AudioWAV/1031_MTI_SAD_XX.wav,1031,MTI,01,XX,sad
1031_TAI_XX_happy,1031_TAI_XX,AudioWAV/1031_TAI_HAP_XX.wav,1031,TAI,01,XX,happy
1031_TAI_XX_sad,1031_TAI_XX,AudioWAV/1031_TAI_SAD_XX.wav,1031,TAI,01,XX,sad
1031_TIE_XX_happy,1031_TIE_XX,AudioWAV/1031_TIE_HAP_XX.wav,1031,TIE,01,XX,happy
1031_TIE_XX_sad,1031_TIE_XX,AudioWAV/1031_TIE_SAD_XX.wav,1031,TIE,01,XX,sad
1031_TSI_XX_happy,1031_TSI_XX,AudioWAV/1031_TSI_HAP_XX.wav,1031,TSI,01,XX,happy
1031_TSI_XX_sad,1031_TSI_XX,AudioWAV/1031_TSI_SAD_XX.wav,1031,TSI,01,XX,sad
1031_WSI_XX_happy,1031_WSI_XX,AudioWAV/1031_WSI_HAP_XX.wav,1031,WSI,01,XX,happy
1031_WSI_XX_sad,1031_WSI_XX,AudioWAV/1031_WSI_SAD_XX.wav,1031,WSI,01,XX,sad
1032_DFA_XX_happy,1032_DFA_XX,AudioWAV/1032_DFA_HAP_XX.wav,1032,DFA,01,XX,happy
1032_DFA_XX_sad,1032_DFA_XX,AudioWAV/1032_DFA_SAD_XX.wav,1032,DFA,01,XX,sad
1032_IOM_XX_happy,1032_IOM_XX,AudioWAV/1032_IOM_HAP_XX.wav,1032,IOM,01,XX,happy
1032_IOM_XX_sad,1032_IOM_XX,AudioWAV/1032_IOM_SAD_XX.wav,1032,IOM,01,XX,sad
1032_ITH_XX_happy,1032_ITH_XX,AudioWAV/1032_ITH_HAP_XX.wav,1032,ITH,01,XX,happy
1032_ITH_XX_sad,1032_ITH_XX,AudioWAV/1032_ITH_SAD_XX.wav,1032,ITH,01,XX,sad
1032_ITS_XX_happy,1032_ITS_XX,AudioWAV/1032_ITS_HAP_XX.wav,1032,ITS,01,XX,happy
1032_ITS_XX_sad,1032_ITS_XX,AudioWAV/1032_ITS_SAD_XX.wav,1032,ITS,01,XX,sad
1032_IWL_XX_happy,1032_IWL_XX,AudioWAV/1032_IWL_HAP_XX.wav,1032,IWL,01,XX,happy
1032_IWL_XX_sad,1032_IWL_XX,AudioWAV/1032_IWL_SAD_XX.wav,1032,IWL,01,XX,sad
1032_IWW_XX_happy,1032_IWW_XX,AudioWAV/1032_IWW_HAP_XX.wav,1032,IWW,01,XX,happy
1032_IWW_XX_sad,1032_IWW_XX,AudioWAV/1032_IWW_SAD_XX.wav,1032,IWW,01,XX,sad
1032_MTI_XX_happy,1032_MTI_XX,AudioWAV/1032_MTI_HAP_XX.wav,1032,MTI,01,XX,happy
1032_MTI_XX_sad,1032_MTI_XX,AudioWAV/1032_MTI_SAD_XX.wav,1032,MTI,01,XX,sad
1032_TAI_XX_happy,1032_TAI_XX,AudioWAV/1032_TAI_HAP_XX.wav,1032,TAI,01,XX,happy
1032_TAI_XX_sad,1032_TAI_XX,AudioWAV/1032_TAI_SAD_XX.wav,1032,TAI,01,XX,sad
1032_TIE_XX_happy,1032_TIE_XX,AudioWAV/1032_TIE_HAP_XX.wav,1032,TIE,01,XX,happy
1032_TIE_XX_sad,1032_TIE_XX,AudioWAV/1032_TIE_SAD_XX.wav,1032,TIE,01,XX,sad
1032_TSI_XX_happy,1032_TSI_XX,AudioWAV/1032_TSI_HAP_XX.wav,1032,TSI,01,XX,happy
1032_TSI_XX_sad,1032_TSI_XX,AudioWAV/1032_TSI_SAD_XX.wav,1032,TSI,01,XX,sad
1032_WSI_XX_happy,1032_WSI_XX,AudioWAV/1032_WSI_HAP_XX.wav,1032,WSI,01,XX,happy
1032_WSI_XX_sad,1032_WSI_XX,AudioWAV/1032_WSI_SAD_XX.wav,1032,WSI,01,XX,sad
1033_DFA_XX_happy,1033_DFA_XX,AudioWAV/1033_DFA_HAP_XX.wav,1033,DFA,01,XX,happy
1033_DFA_XX_sad,1033_DFA_XX,AudioWAV/1033_DFA_SAD_XX.wav,1033,DFA,01,XX,sad
1033_IOM_XX_happy,1033_IOM_XX,AudioWAV/1033_IOM_HAP_XX.wav,1033,IOM,01,XX,happy
1033_IOM_XX_sad,1033_IOM_XX,AudioWAV/1033_IOM_SAD_XX.wav,1033,IOM,01,XX,sad
1033_ITH_XX_happy,1033_ITH_XX,AudioWAV/1033_ITH_HAP_XX.wav,1033,ITH,01,XX,happy
1033_ITH_XX_sad,1033_ITH_XX,AudioWAV/1033_ITH_SAD_XX.wav,1033,ITH,01,XX,sad
1033_ITS_XX_happy,1033_ITS_XX,AudioWAV/1033_ITS_HAP_XX.wav,1033,ITS,01,XX,happy
1033_ITS_XX_sad,1033_ITS_XX,AudioWAV/1033_ITS_SAD_XX.wav,1033,ITS,01,XX,sad
1033_IWL_XX_happy,1033_IWL_XX,AudioWAV/1033_IWL_HAP_XX.wav,1033,IWL,01,XX,happy
1033_IWL_XX_sad,1033_IWL_XX,AudioWAV/1033_IWL_SAD_XX.wav,1033,IWL,01,XX,sad
1033_IWW_XX_happy,1033_IWW_XX,AudioWAV/1033_IWW_HAP_XX.wav,1033,IWW,01,XX,happy
1033_IWW_XX_sad,1033_IWW_XX,AudioWAV/1033_IWW_SAD_XX.wav,1033,IWW,01,XX,sad
1033_MTI_XX_happy,1033_MTI_XX,AudioWAV/1033_MTI_HAP_XX.wav,1033,MTI,01,XX,happy
1033_MTI_XX_sad,1033_MTI_XX,AudioWAV/1033_MTI_SAD_XX.wav,1033,MTI,01,XX,sad
1033_TAI_XX_happy,1033_TAI_XX,AudioWAV/1033_TAI_HAP_XX.wav,1033,TAI,01,XX,happy
1033_TAI_XX_sad,1033_TAI_XX,AudioWAV/1033_TAI_SAD_XX.wav,1033,TAI,01,XX,sad
1033_TIE_XX_happy,1033_TIE_XX,AudioWAV/1033_TIE_HAP_XX.wav,1033,TIE,01,XX,happy
1033_TIE_XX_sad,1033_TIE_XX,AudioWAV/1033_TIE_SAD_XX.wav,1033,TIE,01,XX,sad
1033_TSI_XX_happy,1033_TSI_XX,AudioWAV/1033_TSI_HAP_XX.wav,1033,TSI,01,XX,happy
1033_TSI_XX_sad,1033_TSI_XX,AudioWAV/1033_TSI_SAD_XX.wav,1033,TSI,01,XX,sad
1033_WSI_XX_happy,1033_WSI_XX,AudioWAV/1033_WSI_HAP_XX.wav,1033,WSI,01,XX,happy
1033_WSI_XX_sad,1033_WSI_XX,AudioWAV/1033_WSI_SAD_XX.wav,1033,WSI,01,XX,sad
1034_DFA_XX_happy,1034_DFA_XX,AudioWAV/1034_DFA_HAP_XX.wav,1034,DFA,01,XX,happy
1034_DFA_XX_sad,1034_DFA_XX,AudioWAV/1034_DFA_SAD_XX.wav,1034,DFA,01,XX,sad
1034_IOM_XX_happy,1034_IOM_XX,AudioWAV/1034_IOM_HAP_XX.wav,1034,IOM,01,XX,happy
1034_IOM_XX_sad,1034_IOM_XX,AudioWAV/1034_IOM_SAD_XX.wav,1034,IOM,01,XX,sad
1034_ITH_XX_happy,1034_ITH_XX,AudioWAV/1034_ITH_HAP_XX.wav,1034,ITH,01,XX,happy
1034_ITH_XX_sad,1034_ITH_XX,AudioWAV/1034_ITH_SAD_XX.wav,1034,ITH,01,XX,sad
1034_ITS_XX_happy,1034_ITS_XX,AudioWAV/1034_ITS_HAP_XX.wav,1034,ITS,01,XX,happy
1034_ITS_XX_sad,1034_ITS_XX,AudioWAV/1034_ITS_SAD_XX.wav,1034,ITS,01,XX,sad
1034_IWL_XX_happy,1034_IWL_XX,AudioWAV/1034_IWL_HAP_XX.wav,1034,IWL,01,XX,happy
1034_IWL_XX_sad,1034_IWL_XX,AudioWAV/1034_IWL_SAD_XX.wav,1034,IWL,01,XX,sad
1034_IWW_XX_happy,1034_IWW_XX,AudioWAV/1034_IWW_HAP_XX.wav,1034,IWW,01,XX,happy
1034_IWW_XX_sad,1034_IWW_XX,AudioWAV/1034_IWW_SAD_XX.wav,1034,IWW,01,XX,sad
1034_MTI_XX_happy,1034_MTI_XX,AudioWAV/1034_MTI_HAP_XX.wav,1034,MTI,01,XX,happy
1034_MTI_XX_sad,1034_MTI_XX,AudioWAV/1034_MTI_SAD_XX.wav,1034,MTI,01,XX,sad
